Timestamp,Open,High,Low,Close,Volume,period_return,target,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,Cross Entry/Exit,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Returns,Portolio Cumulative Returns,ma_short,ma_long,ma_signal,Entry/Exit,Coins
2019-07-09,12238.6,12794.73,12068.0,12543.41,78442.130343,0.02490562646054273,0.15683699396376416,11678.048914155856,10657.718096330644,1.0,0.0,1.0,0.0,32543.40984055373,32542.40984055373,65085.81968110746,0.009454961846889764,,11643.020000000002,10433.914333333336,1,0.0,2.5944627370510673
2019-07-10,12548.51,13147.08,11569.0,12108.37,109246.044997,-0.03468275373283658,0.014101340033500831,11766.823927823454,10754.86407594622,1.0,0.0,1.0,0.0,32108.369834825,32107.369834825,64215.73966965,-0.013368196263340848,,11667.072857142859,10571.435000000001,1,0.0,2.6517499741769535
2019-07-11,12108.11,12111.73,11000.0,11342.89,87506.461058,-0.06321907903375945,0.017694763975606653,11679.36658149598,10794.24247398583,1.0,0.0,1.0,0.0,31342.889823678095,31341.889823678095,62684.77964735619,-0.023840884340344703,,11695.247142857143,10686.701333333333,1,0.0,2.7632190582539455
2019-07-12,11342.88,11885.0,11073.0,11757.22,56321.858281,0.03652772794234971,0.07168985108557036,11695.4277007837,10858.730291337424,1.0,0.0,1.0,0.0,31757.21982989176,31756.21982989176,63513.43965978352,0.013219477153610493,,11807.602857142858,10807.687333333333,1,0.0,2.701082384261906
2019-07-13,11757.22,11799.98,10830.0,11355.76,54245.594548,-0.03414582698971347,0.00881891246738542,11625.354432771834,10892.014928934852,1.0,0.0,1.0,0.0,31355.75982387793,31354.75982387793,62710.51964775586,-0.01264173403815938,,11821.784285714286,10912.261333333334,1,0.0,2.761220721807957
2019-07-14,11355.78,11452.0,10103.0,10174.18,72517.579236,-0.1040511599399776,-0.10801631387731625,11325.977910585683,10843.943610681672,1.0,0.0,1.0,0.0,30174.179803423962,30173.179803423962,60347.359606847924,-0.037683630341157626,,11645.775714285715,10963.067333333334,1,0.0,2.965760366282488
2019-07-15,10174.18,11100.0,9860.0,10838.72,81922.426332,0.06531632033244938,-0.11438236399588197,11225.456859921773,10843.593800690229,1.0,0.0,1.0,0.0,30838.719815476365,30837.719815476365,61676.43963095273,0.02202383058287083,,11445.792857142855,11030.734666666665,1,0.0,2.8452363208456686
2019-07-16,10833.78,11028.0,9350.01,9439.59,97219.443413,-0.12908627587021337,-0.24744626859841146,10857.033466057484,10749.571763287404,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,,11002.39,11046.943333333333,0,-1.0,0.0
2019-07-17,9430.17,9957.0,9060.0,9667.92,84942.672717,0.024188550562047606,-0.20155066288856394,10611.719983464602,10677.136706463585,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-inf,,10653.754285714285,11058.742,0,0.0,0.0
2019-07-18,9668.86,10788.0,9252.0,10627.16,80283.310252,0.09921885989954404,-0.06309943938449547,10614.905250754653,10673.789912747125,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10551.507142857143,11110.262333333334,0,0.0,0.0
2019-07-19,10628.64,10769.71,10121.84,10504.29,56546.932133,-0.01156188483094256,-0.10656685849205838,10592.085382705833,10662.439000555527,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10372.517142857143,11151.889,0,0.0,0.0
2019-07-20,10505.78,11068.99,10350.0,10740.23,47331.899848,0.02246129914539674,-0.05420421002205056,10622.647539331909,10667.648435398673,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10284.584285714285,11192.659333333333,0,0.0,0.0
2019-07-21,10740.27,10817.9,10288.0,10589.45,38834.287935,-0.014038805500440787,0.04081606576647956,10615.798904429115,10662.411716057031,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10343.908571428572,11206.979,0,0.0,0.0
2019-07-22,10590.15,10683.16,10100.0,10340.31,40467.954839,-0.023527189797392767,-0.04598421215789317,10558.965688348173,10640.841512121968,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10272.707142857142,11194.006,0,0.0,0.0
2019-07-23,10343.08,10343.97,9822.0,9864.91,47624.37071,-0.0459754107952276,0.0450570416723608,10415.782364904202,10588.879664942388,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10333.467142857144,11159.300666666668,0,0.0,0.0
2019-07-24,9864.78,9937.0,9525.0,9763.28,43475.380377,-0.01030217204211692,0.009863548726096294,10281.171470230334,10533.591690406318,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10347.09,11116.190333333334,0,0.0,0.0
2019-07-25,9763.4,10175.0,9720.03,9879.87,37873.354728,0.011941683532583403,-0.07031888105571005,10198.38318800001,10489.813878732304,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10240.334285714285,11051.490666666667,0,0.0,0.0
2019-07-26,9882.15,9889.98,9637.0,9824.0,27167.463217,-0.005654932706604554,-0.06476306347216243,10121.148133235214,10445.22629065783,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10143.15,10942.497333333333,0,0.0,0.0
2019-07-27,9824.0,10188.66,9333.0,9476.52,43809.778301,-0.03537052117263839,-0.11766135362091867,9988.16168841294,10380.354895139733,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9962.619999999999,10880.715,0,0.0,0.0
2019-07-28,9478.92,9594.99,9165.0,9541.54,29401.022937,0.006861168445800869,-0.09895792510470325,9896.02386900926,10324.18194417251,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9812.918571428572,10785.412,0,0.0,0.0
2019-07-29,9541.54,9729.0,9395.0,9507.64,29021.937411,-0.003552885592891908,-0.08052659929924733,9815.900481116389,10269.500548558543,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9693.965714285716,10705.562333333333,0,0.0,0.0
2019-07-30,9509.07,9714.28,9402.0,9574.21,32536.368834,0.007001737550012432,-0.029468084351504498,9766.039861987429,10222.93900118064,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9652.437142857143,10662.899333333335,0,0.0,0.0
2019-07-31,9575.0,10109.8,9555.0,10080.53,39515.35456,0.05288373662161172,0.03249420276792225,9830.91901204261,10213.402292699659,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9697.75857142857,10644.752666666667,0,0.0,0.0
2019-08-01,10080.53,10467.86,9863.46,10374.99,41727.637028,0.029210765703787223,0.05011401971888274,9943.160570685532,10224.223341972443,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9768.49,10629.157333333333,0,0.0,0.0
2019-08-02,10375.0,10670.0,10281.35,10523.75,42990.444221,0.014338327073086354,0.07122862377850159,10062.935864572299,10244.281752978715,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9868.454285714284,10581.948999999999,0,0.0,0.0
2019-08-03,10523.75,10904.77,10497.93,10816.86,33802.318824,0.027852238983252287,0.14143799622646291,10218.470017158927,10282.625617355623,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10059.931428571426,10570.988666666668,0,0.0,0.0
2019-08-04,10816.86,11040.0,10552.0,10929.23,39924.745141,0.01038841216397346,0.14543669051327135,10365.099427770592,10325.9267912306,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,,10258.172857142858,10569.605333333335,0,0.0,0.0
2019-08-05,10929.99,11937.52,10927.8,11828.8,65153.673713,0.08230863473456052,0.24413629460097352,10667.060085938292,10426.569741684554,1.0,0.0,1.0,0.0,31828.799830921143,0.0,31828.799830921143,-31829.799830921143,,10589.767142857143,10588.682333333332,1,1.0,2.6907885695016525
2019-08-06,11830.0,12330.7,11226.7,11481.69,76705.389875,-0.029344481266062372,0.19923105927277573,10835.117808726842,10497.228007008207,1.0,0.0,1.0,0.0,31481.689825809623,31480.689825809623,62962.379651619245,0.9781575172825823,,10862.264285714284,10591.197333333334,1,0.0,2.7419038334783137
2019-08-07,11481.69,12141.17,11382.84,11975.03,69173.390353,0.04296754223463628,0.18793654698711282,11070.281094210808,10596.192009174669,1.0,0.0,1.0,0.0,31975.029832985805,31974.029832985805,63949.05966597161,0.01567094540917635,,11132.907142857144,10582.411666666669,1,0.0,2.6701419397684854
2019-08-08,11975.04,12060.0,11521.0,11999.77,51207.257174,0.002065965596745878,0.15660545214983346,11262.034166578736,10690.185449274086,1.0,0.0,1.0,0.0,31999.76983333014,31998.76983333014,63998.53966666028,0.0007737408641679266,,11365.018571428573,10564.290333333332,1,0.0,2.66669859783397
2019-08-09,11994.17,12045.68,11700.0,11879.99,39427.152588,-0.009981857985611464,0.12887421308944047,11389.518129978602,10769.863117229625,1.0,0.0,1.0,0.0,31879.989831649695,31878.989831649695,63758.97966329939,-0.003743210463998947,,11558.767142857145,10556.677666666665,1,0.0,2.6835030864209224
2019-08-10,11879.98,11985.0,11270.0,11309.31,42633.087048,-0.04803707747228747,0.045526150842296165,11372.971234952218,10805.988268189407,1.0,0.0,1.0,0.0,31309.309823154552,31308.309823154552,62617.619646309104,-0.017901165028324173,,11629.117142857143,10555.558333333332,1,0.0,2.768454470091858
2019-08-11,11309.24,11600.0,11112.11,11549.97,26772.90691,0.021279812826777267,0.05679631593442536,11409.48598708304,10855.810508122282,1.0,0.0,1.0,0.0,31549.969826839373,31548.969826839373,63098.939653678746,0.007686654492590872,,11717.794285714286,10548.65,1,0.0,2.7316062142879485
2019-08-12,11539.08,11577.89,11235.32,11396.08,17568.227075,-0.013323844131196805,-0.036581901798999006,11406.720338999146,10891.990745856792,1.0,0.0,1.0,0.0,31396.079824501056,31395.079824501056,62791.15964900211,-0.004877736557316159,,11655.977142857144,10549.994,1,0.0,2.7549894195636617
2019-08-13,11398.35,11456.16,10788.45,10892.71,33234.72968,-0.044170451593881443,-0.051297326438877966,11300.68027642489,10892.038912162663,1.0,0.0,1.0,0.0,30892.70981639096,30891.70981639096,61784.41963278192,-0.016033148963130905,,11571.837142857143,10573.945,1,0.0,2.8360903591843503
2019-08-14,10893.36,10897.48,9928.1,10050.37,54451.847499,-0.07733061836769717,-0.1607227706318899,11042.74192404176,10835.674854726452,1.0,0.0,1.0,0.0,30050.36980100235,30049.36980100235,60099.7396020047,-0.027267068959944574,,11296.885714285714,10547.666666666666,1,0.0,2.989976468627757
2019-08-15,10055.16,10460.0,9911.0,10293.93,38174.45112,0.024233933676073516,-0.14215605799111153,10888.262417975113,10799.395817487204,1.0,0.0,1.0,0.0,30293.929805710748,30292.929805710748,60586.859611421496,0.008105193344307704,,11053.194285714286,10576.144666666665,1,0.0,2.9428925401387755
2019-08-16,10296.77,10536.03,9750.0,10331.54,51758.142918,0.0036536094572239275,-0.13034101880557125,10773.410875973987,10768.064908994982,1.0,0.0,1.0,0.0,30331.53980641802,30330.53980641802,60662.07961283604,0.0012415233583151775,,10831.987142857144,10598.265333333335,1,0.0,2.935819810639848
2019-08-17,10331.15,10465.14,10000.0,10216.02,29000.581201,-0.011181295334480645,-0.09667168023513362,10658.421431439294,10731.096108495227,0.0,-1.0,-1.0,-1.0,30216.019804229047,30215.019804229047,60431.03960845809,-0.003808639694723781,,10675.802857142857,10584.560666666666,1,0.0,2.9577095389622423
2019-08-18,10216.05,10500.0,10080.0,10306.78,24085.395172,0.00888408597477297,-0.10763577740894559,10585.87798909117,10702.680924906044,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,,10498.204285714284,10577.977,0,-1.0,0.0
2019-08-19,10306.17,10930.0,10258.6,10915.54,37243.319217,0.05906403357789736,-0.042167131153870385,10653.887088544687,10716.935461868632,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-inf,,10429.555714285714,10583.820666666667,0,0.0,0.0
2019-08-20,10914.73,10949.96,10560.0,10760.51,32298.921679,-0.014202687178096585,-0.012136557385627578,10675.883339095963,10719.853518615006,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10410.67,10589.522666666666,0,0.0,0.0
2019-08-21,10760.51,10804.13,9858.0,10142.57,47355.719282,-0.057426646134802195,0.009173791611652105,10565.861077754804,10681.194564845659,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10423.841428571428,10582.931333333334,0,0.0,0.0
2019-08-22,10140.82,10242.0,9762.0,10099.88,34059.642738,-0.004208992395418609,-0.01885091505382308,10469.729426512626,10642.2656641804,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10396.119999999999,10590.763666666666,0,0.0,0.0
2019-08-23,10099.9,10445.0,10019.79,10389.55,27550.336173,0.0286805387786786,0.005614845415107261,10453.188452996175,10625.342050827428,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10404.407142857144,10611.639333333333,0,0.0,0.0
2019-08-24,10388.16,10419.42,9890.0,10134.35,27692.456844,-0.02456314277326732,-0.007994306980604993,10387.412247847022,10592.461779591491,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10392.74,10620.122000000001,0,0.0,0.0
2019-08-25,10134.61,10333.0,9906.97,10142.69,26271.657398,0.0008229437507092374,-0.015920588195343255,10336.926176836194,10562.341906958842,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10369.298571428571,10630.745,0,0.0,0.0
2019-08-26,10142.69,10604.0,10137.93,10372.25,41687.511599,0.022633049023483842,-0.04977215969159576,10344.213462975118,10549.612019803524,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10291.685714285715,10660.602666666668,0,0.0,0.0
2019-08-27,10373.6,10391.08,10051.08,10185.05,28402.775383,-0.01804815734291021,-0.05347887785987848,10311.378124280804,10525.198390482816,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10209.477142857142,10682.053000000002,0,0.0,0.0
2019-08-28,10185.69,10299.0,9601.01,9721.0,42110.555375,-0.04556187745764617,-0.04156441611938588,10189.58342777118,10471.343627066237,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10149.252857142856,10689.165,0,0.0,0.0
2019-08-29,9721.0,9724.0,9320.0,9498.44,35532.69491,-0.022894763913177574,-0.05954922236699833,10047.000902152442,10406.191178257935,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10063.332857142857,10686.639333333333,0,0.0,0.0
2019-08-30,9499.01,9696.0,9350.41,9584.54,26834.318104,0.009064646405093857,-0.07748266286797778,9951.595461285477,10351.167654185836,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9948.331428571428,10670.106333333333,0,0.0,0.0
2019-08-31,9582.76,9684.51,9420.75,9587.47,17130.290074,0.00030570063873680553,-0.053963007000942476,9876.476570146488,10300.025104604449,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9870.205714285714,10643.855666666668,0,0.0,0.0
2019-09-01,9588.74,9830.0,9520.0,9724.98,19545.404843,0.014342678516855889,-0.041183354711619935,9845.222907410056,10261.51605259465,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9810.532857142856,10617.230000000001,0,0.0,0.0
2019-09-02,9723.59,10450.0,9712.5,10340.0,44740.248093,0.06324126116454742,-0.0031092578755814726,9947.295161366479,10266.771887971452,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9805.925714285713,10601.334666666666,0,0.0,0.0
2019-09-03,10340.0,10773.0,10272.0,10615.28,47998.376781,0.02662282398452609,0.042241324293940785,10085.10008222717,10290.110434515473,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9867.387142857144,10590.869666666666,0,0.0,0.0
2019-09-04,10611.85,10799.0,10369.89,10567.02,43943.889026,-0.004546276687944162,0.0870301409320029,10184.519907781492,10308.654240365639,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9988.247142857143,10548.810333333333,0,0.0,0.0
2019-09-05,10565.92,10900.0,10450.0,10564.49,33970.960639,-0.00023942417067446264,0.11223421951394119,10262.907537947944,10325.786796393495,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10140.539999999999,10518.237,0,0.0,0.0
2019-09-06,10563.13,10905.87,10150.0,10298.73,58799.640959,-0.025155970614767043,0.07451479152885776,10270.297693027236,10323.974883626426,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10242.567142857142,10462.360333333334,0,0.0,0.0
2019-09-07,10298.71,10558.0,10288.57,10455.88,27637.877392,0.015259163023013445,0.09057759763524675,10308.583225342376,10332.808174916576,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,10366.625714285712,10410.897333333334,0,0.0,0.0
2019-09-08,10455.9,10592.5,10208.0,10381.18,23984.672018,-0.007144305405188178,0.06747571717371148,10323.559901769495,10336.04749142036,0.0,-1.0,-1.0,0.0,30381.179807343673,0.0,30381.179807343673,-30382.179807343673,,10460.368571428571,10360.937000000002,1,1.0,2.926563243036309
2019-09-09,10381.24,10480.0,10068.5,10303.12,39835.727608,-0.007519376410003442,-0.0035667311411990976,10319.343160785513,10333.842435770362,0.0,-1.0,-1.0,0.0,30303.119805884045,30302.119805884045,60605.23961176809,0.9948283771757516,,10455.1,10327.397333333334,1,0.0,2.9411595522408787
2019-09-10,10302.58,10384.99,9953.0,10098.15,28915.412225,-0.019893973864227643,-0.04871562502355109,10273.711128059547,10318.05881807293,0.0,-1.0,-1.0,0.0,30098.14980194392,30097.14980194392,60195.29960388784,-0.006764101759291652,,10381.224285714286,10279.003333333332,1,0.0,2.9805607761762225
2019-09-11,10098.19,10293.0,9880.0,10158.33,31953.824562,0.00595950743453022,-0.038675993799576425,10249.908062029503,10307.362256735809,0.0,-1.0,-1.0,0.0,30158.329803117245,30157.329803117245,60315.65960623449,0.0019994917068055784,,10322.84,10237.744999999999,1,0.0,2.968827533966434
2019-09-12,10158.75,10448.81,10040.0,10415.01,34511.162755,0.025267932819666328,-0.01414928690357975,10283.968504991823,10314.57110421177,0.0,-1.0,-1.0,0.0,30415.009807969458,30414.009807969458,60829.019615938916,0.008511222675103847,,10301.485714285713,10221.821666666667,1,0.0,2.920305386933806
2019-09-13,10415.01,10439.0,10153.0,10342.06,30280.339776,-0.007004313966093245,0.004207314882514579,10295.952749856808,10316.411953362434,0.0,-1.0,-1.0,0.0,30342.05980661493,30341.05980661493,60683.11961322986,-0.0023985262894296033,,10307.675714285715,10231.544666666667,1,0.0,2.9338506841591454
2019-09-14,10344.13,10419.99,10222.33,10335.02,23621.533519,-0.0006807154474058885,-0.011559046201754297,10304.012303012596,10317.658078600423,0.0,-1.0,-1.0,0.0,30335.0198064832,30334.0198064832,60669.0396129664,-0.00023202499069263638,,10290.41,10232.914333333336,1,0.0,2.935167982885684
2019-09-15,10332.81,10360.0,10252.15,10302.01,18047.654013,-0.0031939947866573837,-0.0076263006710219905,10303.599228954277,10316.61017357162,0.0,-1.0,-1.0,0.0,30302.009805863127,30301.009805863127,60603.01961172625,-0.0010881992143161323,,10279.1,10231.929999999998,1,0.0,2.9413687043463486
2019-09-16,10303.34,10355.0,10078.0,10251.31,28971.401657,-0.004921369713289048,-0.005028573868886443,10292.811988524312,10312.23721623024,0.0,-1.0,-1.0,0.0,30251.30980490298,30250.30980490298,60501.61960980596,-0.0016731839860446573,,10271.698571428571,10233.106333333331,1,0.0,2.9509701496592124
2019-09-17,10249.68,10275.0,10128.01,10187.82,22914.324563,-0.006193354800508422,0.008879844327921438,10271.152196515863,10303.905367342142,0.0,-1.0,-1.0,0.0,30187.819803687144,30186.819803687144,60374.63960737429,-0.00209878683001552,,10284.50857142857,10229.141,1,0.0,2.9631285008654595
2019-09-18,10187.48,10258.02,10100.0,10156.99,24250.249303,-0.003026162613787853,-0.0001319114460742732,10247.600595422142,10294.06688456634,0.0,-1.0,-1.0,0.0,30156.989803091266,30155.989803091266,60312.97960618253,-0.0010212897599511939,,10284.317142857142,10203.856000000002,1,0.0,2.9690872791143113
2019-09-19,10156.41,10325.0,9653.0,10244.29,44826.282579,0.008595066057956346,-0.016391726940252482,10246.917621327875,10290.73347547597,0.0,-1.0,-1.0,0.0,30244.289804769294,30243.289804769294,60487.57960953859,0.002894899315140975,,10259.92857142857,10186.648666666668,1,0.0,2.952307071038529
2019-09-20,10243.7,10281.0,10061.39,10168.59,25088.491069,-0.007389482336013553,-0.016773254071239085,10230.758674247018,10282.553892227676,0.0,-1.0,-1.0,0.0,30168.5898033159,30167.5898033159,60336.1796066318,-0.002502993240663831,,10235.147142857142,10187.516,1,0.0,2.966841007781403
2019-09-21,10167.92,10176.7,9900.0,9986.39,20544.175196,-0.017917921757097166,-0.033732881020065886,10180.345545283895,10262.720682141395,0.0,-1.0,-1.0,0.0,29986.38979972743,29985.38979972743,59971.77959945486,-0.0060394942065057355,,10185.342857142856,10183.733,1,0.0,3.002725689636338
2019-09-22,9985.15,10089.0,9853.97,10028.87,22049.275256,0.004253789407383524,-0.02651327265261827,10149.096219965557,10247.06040137735,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,,10146.322857142859,10171.710333333333,0,-1.0,0.0
2019-09-23,10028.05,10049.99,9615.77,9702.25,31937.232356,-0.03256797625255892,-0.05355998404106399,10056.91207982067,10210.576078282817,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-inf,,10067.885714285716,10157.306999999999,0,0.0,0.0
2019-09-24,9702.2,9794.99,7800.0,8493.14,94007.345203,-0.12462160838980652,-0.16634373202510455,9734.306722272915,10095.564520909136,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9825.78857142857,10102.321999999998,0,0.0,0.0
2019-09-25,8497.55,8730.0,8215.64,8430.05,60783.892258,-0.007428348055018574,-0.1700247809636517,9465.239246486313,9984.029995001203,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9579.082857142857,10037.581999999999,0,0.0,0.0
2019-09-26,8430.05,8465.99,7750.0,8063.73,67930.853749,-0.04345407203990481,-0.21285613741899156,9176.108626107765,9855.433248025969,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,9267.574285714285,9966.871333333334,0,0.0,0.0
2019-09-27,8063.49,8265.0,7852.15,8177.91,43882.924625,0.014159700287584176,-0.19576755479373253,8970.180774578339,9743.094533697275,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8983.191428571428,9915.435,0,0.0,0.0
2019-09-28,8177.47,8315.0,8001.09,8198.81,34473.605165,0.0025556652005218616,-0.179001621206462,8811.04738951159,9639.678417588824,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8727.822857142857,9872.114,0,0.0,0.0
2019-09-29,8199.38,8229.13,7890.0,8043.82,31544.211388,-0.018903962892175774,-0.19793356579554833,8652.768782604759,9532.808552785347,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8444.244285714285,9820.756666666666,0,0.0,0.0
2019-09-30,8043.04,8337.26,7710.0,8289.34,55865.48726,0.03052281130109824,-0.14562704527300363,8577.793615911158,9449.537183217068,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8242.4,9777.485666666666,0,0.0,0.0
2019-10-01,8289.97,8500.0,8173.05,8292.44,43472.418091,0.0003739742850457084,-0.023630836180729253,8518.925315040151,9372.049845947604,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8213.728571428572,9729.734333333332,0,0.0,0.0
2019-10-02,8292.67,8373.91,8151.22,8359.94,26243.386644,0.008139944334839999,-0.008316676650790722,8486.126728171117,9304.271876995184,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8203.712857142858,9663.732333333332,0,0.0,0.0
2019-10-03,8360.0,8393.0,8060.0,8223.96,30488.284058,-0.016265666978471316,0.01987045697214551,8432.041870044946,9231.92662205376,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8226.602857142858,9584.021666666667,0,0.0,0.0
2019-10-04,8224.43,8232.41,8005.0,8137.13,26476.330404,-0.010558173921079272,-0.004986604156807739,8371.20170637363,9158.611367085477,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8220.777142857141,9503.025333333333,0,0.0,0.0
2019-10-05,8137.09,8183.41,8012.98,8126.19,21907.615564,-0.0013444543715045443,-0.00885738296167371,8320.655920221012,9089.473196382238,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8210.402857142857,9421.748666666668,0,0.0,0.0
2019-10-06,8127.55,8153.87,7785.0,7854.25,34676.104049,-0.033464637179293044,-0.023567160876300064,8224.436624201517,9006.753993828024,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8183.321428571428,9340.266,0,0.0,0.0
2019-10-07,7855.3,8299.92,7762.0,8190.09,52202.072297,0.042759015819460844,-0.011973208964766835,8217.350933694523,8952.064449051668,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8169.142857142857,9264.739666666665,0,0.0,0.0
2019-10-08,8190.82,8325.0,8088.75,8168.39,35452.657423,-0.0026495435337096085,-0.014959408810916952,8207.250318826016,8899.584115419442,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8151.421428571428,9190.98,0,0.0,0.0
2019-10-09,8170.79,8670.0,8115.0,8560.74,55038.704378,0.04803272125841196,0.024019311143381294,8280.175054122257,8876.892738605784,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8180.107142857143,9132.900666666665,0,0.0,0.0
2019-10-10,8562.15,8644.0,8414.52,8558.03,39137.946167,-0.0003165614187558008,0.04062154971570897,8337.496383309553,8855.539454830689,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8227.831428571428,9081.563333333334,0,0.0,0.0
2019-10-11,8557.82,8779.51,8212.38,8258.5,50405.284418,-0.03499987730821241,0.014915578342732605,8321.199470983634,8815.557508500862,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8245.17,9018.235666666667,0,0.0,0.0
2019-10-12,8257.95,8400.0,8250.0,8300.09,21339.334098,0.005036023490948782,0.021399942654552806,8316.844598222957,8781.038191411744,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8270.012857142856,8947.738333333333,0,0.0,0.0
2019-10-13,8301.98,8451.37,8160.0,8275.01,27840.739953,-0.00302165398206522,0.053570996594200615,8308.214142613895,8747.15099715715,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8330.121428571429,8878.836666666666,0,0.0,0.0
2019-10-14,8275.24,8388.85,8203.0,8348.2,29810.663253,0.008844702302474694,0.01930503816197393,8316.463203960724,8720.434442296964,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8352.708571428573,8812.609333333334,0,0.0,0.0
2019-10-15,8346.86,8403.0,8090.0,8159.29,32773.062476,-0.02262883016698214,-0.0011140506268677575,8284.038454654234,8682.856277605571,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8351.408571428572,8741.185333333333,0,0.0,0.0
2019-10-16,8159.3,8181.16,7917.0,7991.74,34733.593966,-0.020534874970738914,-0.06646621670556518,8223.737437203405,8636.574287907903,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8270.122857142856,8665.866333333333,0,0.0,0.0
2019-10-17,7995.02,8124.92,7929.03,8070.58,29656.949158,0.009865185804343035,-0.05695820182915934,8192.14113846672,8598.671343573584,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,,8200.487142857142,8595.291666666666,0,0.0,0.0
